orthogroup	SEL
MZ22502168	0.08678
MZ22502172	0.01746
MZ22502173	0.11757999999999999
MZ22502175	0.0502
MZ22502179	0.07162
MZ22502183	0.30406
MZ22502185	0.06568
MZ22502186	0.11316
MZ22502187	0.051579999999999994
MZ22502189	0.02518
MZ22502190	0.02688
MZ22502192	0.08091
MZ22502194	0.1652
MZ22502197	0.01662
MZ22502198	0.05145
MZ22502199	0.06085
MZ22502200	0.11395
MZ22502202	0.10066
MZ22502203	0.05149
MZ22502204	0.08748
MZ22502205	0.014519999999999998
MZ22502207	0.051570000000000005
MZ22502208	0.04079
MZ22502210	0.04707
MZ22502215	0.03094
MZ22502217	0.08177000000000001
MZ22502218	0.02309
MZ22502219	0.19655999999999998
MZ22502224	0.08181000000000001
MZ22502225	0.08703
MZ22502227	0.185
MZ22502228	0.0281
MZ22502229	0.05074
MZ22502232	0.13268
MZ22502237	0.11273
MZ22502239	0.16033
MZ22502241	0.11458
MZ22502242	0.08205
MZ22502244	0.11745
MZ22502245	0.029660000000000002
MZ22502251	0.026160000000000003
MZ22502253	0.10515
MZ22502255	0.06129
MZ22502257	0.12253
MZ22502259	0.05925
MZ22502260	0.13621
MZ22502263	0.17917
MZ22502265	0.12772
MZ22502267	0.1841
MZ22502268	0.0
MZ22502270	0.07606
MZ22502274	0.049089999999999995
MZ22502275	0.07162
MZ22502276	0.09879
MZ22502278	0.059179999999999996
MZ22502280	0.02041
MZ22502282	0.18982000000000002
MZ22502283	0.060820000000000006
MZ22502288	0.3096
MZ22502289	0.05624
MZ22502290	0.13179000000000002
MZ22502291	0.04065
MZ22502292	0.16354000000000002
MZ22502296	0.06863999999999999
MZ22502300	0.01736
MZ22502303	0.12942
MZ22502304	0.0539
MZ22502306	0.049210000000000004
MZ22502307	0.17934
MZ22502309	0.09697
MZ22502312	0.07666
MZ22502317	0.06796
MZ22502318	0.13057
MZ22502322	0.057170000000000006
MZ22502323	0.019469999999999998
MZ22502324	0.16808
MZ22502327	0.03954
MZ22502328	0.02188
MZ22502329	0.01314
MZ22502332	0.046360000000000005
MZ22502333	0.027139999999999997
MZ22502334	0.054939999999999996
MZ22502335	0.11314
MZ22502340	0.05956
MZ22502343	0.01822
MZ22502344	0.05764
MZ22502347	0.1282
MZ22502348	0.0466
MZ22502350	0.0636
MZ22502351	0.058960000000000005
MZ22502352	0.19397
MZ22502354	0.08872000000000001
MZ22502361	0.08199999999999999
MZ22502364	0.02605
MZ22502365	0.16727999999999998
MZ22502366	0.02779
MZ22502368	0.05495
MZ22502369	0.23646999999999999
MZ22502371	0.1841
MZ22502373	0.07164
MZ22502375	0.1311
MZ22502376	0.0424
MZ22502377	0.05537
MZ22502381	0.15732000000000002
MZ22502383	0.09941
MZ22502385	0.07224
MZ22502386	0.05825
MZ22502387	0.11141
MZ22502390	0.06557
MZ22502394	0.08615
MZ22502400	0.045439999999999994
MZ22502401	0.0741
MZ22502403	0.052379999999999996
MZ22502404	0.10342
MZ22502406	0.08142
MZ22502407	0.03009
MZ22502408	0.23545
MZ22502409	0.06637
MZ22502412	0.06482
MZ22502414	0.06896000000000001
MZ22502417	0.11424000000000001
MZ22502418	0.04766
MZ22502421	0.14637
MZ22502422	0.09362999999999999
MZ22502426	0.23746
MZ22502427	0.04962
MZ22502428	0.22186999999999998
MZ22502429	0.06171
MZ22502430	0.06756000000000001
MZ22502431	0.0616
MZ22502432	0.08517999999999999
MZ22502433	0.08487
MZ22502434	0.033780000000000004
MZ22502436	0.03283
MZ22502437	0.09059
MZ22502439	0.20828000000000002
MZ22502440	0.1911
MZ22502446	0.06362000000000001
MZ22502449	0.02937
MZ22502451	0.2003
MZ22502452	0.1518
MZ22502454	0.06452999999999999
MZ22502457	0.08778
MZ22502459	0.0291
MZ22502460	0.18266
MZ22502461	0.03157
MZ22502462	0.193
MZ22502463	0.1285
MZ22502464	0.11437
MZ22502466	0.21691999999999997
MZ22502470	0.06658
MZ22502471	0.08073
MZ22502474	0.05003
MZ22502475	0.08388
MZ22502477	0.05729
MZ22502478	0.20813
MZ22502480	0.07705
MZ22502481	0.033260000000000005
MZ22502482	0.07672000000000001
MZ22502484	0.10725
MZ22502485	0.2644
MZ22502488	0.022619999999999998
MZ22502491	0.01714
MZ22502494	0.09702999999999999
MZ22502495	0.0511
MZ22502497	0.21179
MZ22502498	0.2567
MZ22502502	0.2847
MZ22502505	0.20068
MZ22502508	0.3425
MZ22502510	0.17401
MZ22502513	0.059160000000000004
MZ22502517	0.10396
MZ22502519	0.1401
MZ22502521	0.102
MZ22502522	0.22221999999999997
MZ22502523	0.0919
MZ22502527	0.15164
MZ22502528	0.08199
MZ22502529	0.03313
MZ22502532	0.13522
MZ22502533	0.0499
MZ22502535	0.1515
MZ22502538	0.14848
MZ22502539	0.0836
MZ22502540	0.15250999999999998
MZ22502541	0.0656
MZ22502543	0.08562
MZ22502544	0.03572
MZ22502547	0.03891
MZ22502549	0.07791000000000001
MZ22502550	0.08048
MZ22502551	0.076
MZ22502552	0.10568
MZ22502554	0.1549
MZ22502555	0.24714
MZ22502558	0.07975
MZ22502561	0.12675999999999998
MZ22502564	0.10153
MZ22502565	0.08229
MZ22502567	0.15002000000000001
MZ22502568	0.11385
MZ22502570	0.08665
MZ22502571	0.02509
MZ22502573	0.02329
MZ22502574	0.01683
MZ22502575	0.026760000000000003
MZ22502577	0.033589999999999995
MZ22502578	0.25594
MZ22502581	0.21844
MZ22502583	0.12819
MZ22502584	0.12654
MZ22502585	0.2486
MZ22502590	0.11039000000000002
MZ22502592	0.09233
MZ22502600	0.015580000000000002
MZ22502601	0.08213
MZ22502603	0.04249
MZ22502605	0.01523
MZ22502606	0.0863
MZ22502609	0.07549
MZ22502612	0.30877
MZ22502617	0.043519999999999996
MZ22502619	0.0872
MZ22502620	0.10825
MZ22502624	0.05923
MZ22502627	0.14232
MZ22502629	0.06805
MZ22502631	0.03413
MZ22502632	0.08131000000000001
MZ22502633	0.12942
MZ22502635	0.02428
MZ22502636	0.12519
MZ22502640	0.023219999999999998
MZ22502641	0.06326
MZ22502642	0.11269000000000001
MZ22502645	0.02731
MZ22502646	0.04858
MZ22502648	0.0824
MZ22502649	0.15317999999999998
MZ22502650	0.10199
MZ22502656	0.04055
MZ22502658	0.15652
MZ22502661	0.11227000000000001
MZ22502662	0.04666
MZ22502668	0.07926
MZ22502670	0.042210000000000004
MZ22502673	0.05426
MZ22502674	0.244
MZ22502675	0.05826
MZ22502678	0.03671
MZ22502683	0.11102000000000001
MZ22502684	0.07812999999999999
MZ22502686	0.10055
MZ22502687	0.16072
MZ22502688	0.8913200000000001
MZ22502693	0.22771
MZ22502697	0.048369999999999996
MZ22502698	0.09233
MZ22502699	0.01736
MZ22502700	0.01096
MZ22502702	0.14181
MZ22502703	0.12874000000000002
MZ22502705	0.16835999999999998
MZ22502706	0.013000000000000001
MZ22502708	0.056429999999999994
MZ22502709	0.16267
MZ22502710	0.12070999999999998
MZ22502711	0.02692
MZ22502720	0.03013
MZ22502725	0.05844
MZ22502726	0.01325
MZ22502727	0.05396
MZ22502732	0.07329
MZ22502733	0.14171
MZ22502736	0.07219
MZ22502737	0.03017
MZ22502740	0.02578
MZ22502752	0.03729
MZ22502754	0.10232999999999999
MZ22502757	0.13233
MZ22502758	0.19168
MZ22502759	0.06468
MZ22502760	0.07799
MZ22502765	0.10592
MZ22502766	0.04315
MZ22502771	0.12289000000000001
MZ22502775	0.15989
MZ22502777	0.14253
MZ22502782	0.07614
MZ22502784	0.22807
MZ22502785	0.03218
MZ22502787	0.08954
MZ22502790	0.13383
MZ22502791	0.17243
MZ22502795	0.07847
MZ22502797	0.08105
MZ22502798	0.06652999999999999
MZ22502799	0.01455
MZ22502803	0.1038
MZ22502805	0.10987000000000001
MZ22502806	0.15699000000000002
MZ22502807	0.1613
MZ22502808	0.04774
MZ22502809	0.08034
MZ22502814	0.032889999999999996
MZ22502817	0.09372
MZ22502822	0.10588
MZ22502823	0.09424
MZ22502825	0.01155
MZ22502829	0.035539999999999995
MZ22502831	0.0607
MZ22502833	0.05471
MZ22502834	0.1488
MZ22502836	0.40674
MZ22502838	0.11385999999999999
MZ22502842	0.12176
MZ22502843	0.08725
MZ22502844	0.1074
MZ22502845	0.08567999999999999
MZ22502846	0.07285
MZ22502847	0.07455
MZ22502852	0.19146
MZ22502854	0.11115
MZ22502858	0.21639
MZ22502864	0.05552000000000001
MZ22502869	0.02365
MZ22502870	0.08081
MZ22502872	0.04943
MZ22502874	0.028630000000000003
MZ22502875	0.22194
MZ22502879	0.09187999999999999
MZ22502882	0.05744
MZ22502883	0.04863
MZ22502884	0.11385999999999999
MZ22502885	0.061079999999999995
MZ22502888	0.12502
MZ22502890	0.12245
MZ22502891	0.04074
MZ22502892	0.15544000000000002
MZ22502893	0.03868
MZ22502897	0.04725
MZ22502898	0.1426
MZ22502899	0.057710000000000004
MZ22502900	0.07991000000000001
MZ22502901	0.08918999999999999
MZ22502903	0.01957
MZ22502907	0.058870000000000006
MZ22502909	0.02635
MZ22502912	0.18085
MZ22502915	0.09668
MZ22502920	0.05347999999999999
MZ22502925	0.14997
MZ22502931	0.14734
MZ22502932	0.04784
MZ22502933	0.02546
MZ22502934	0.29005
MZ22502935	0.20564000000000002
MZ22502937	0.22871
MZ22502938	0.188
MZ22502939	0.04547
MZ22502941	0.16072
MZ22502943	0.13142
MZ22502944	0.13251
MZ22502947	0.01239
MZ22502948	0.11514
MZ22502949	0.0477
MZ22502950	0.037239999999999995
MZ22502952	0.0272
MZ22502953	0.03589
MZ22502956	0.14415999999999998
MZ22502957	0.00951
MZ22502961	0.007529999999999999
MZ22502962	0.09047999999999999
MZ22502963	0.046669999999999996
MZ22502964	0.03767
MZ22502965	0.04795
MZ22502966	0.0149
MZ22502967	0.006679999999999999
MZ22502970	0.02908
MZ22502971	0.036019999999999996
MZ22502972	0.08357
MZ22502977	0.091
MZ22502978	0.07914
MZ22502979	0.26418
MZ22502980	0.06754
MZ22502981	0.07873
MZ22502983	0.16247999999999999
MZ22502988	0.058460000000000005
MZ22502989	0.08152000000000001
MZ22502991	0.1024
MZ22502992	0.06982000000000001
MZ22502993	0.03826
MZ22502998	0.048060000000000005
MZ22503000	0.13493
MZ22503001	0.03445
MZ22503004	0.14096
MZ22503007	0.06726
MZ22503008	0.04941
MZ22503010	0.07531
MZ22503011	0.134
MZ22503014	0.06265
MZ22503021	0.09962
MZ22503022	0.04308
MZ22503023	0.09865
MZ22503026	0.17456
MZ22503027	0.07351
MZ22503028	0.06205
MZ22503031	0.05761
MZ22503032	0.07772000000000001
MZ22503033	0.15541
MZ22503034	0.04009
MZ22503035	0.054479999999999994
MZ22503036	0.05619
MZ22503037	0.01195
MZ22503041	0.23471999999999998
MZ22503042	0.08637
MZ22503043	0.23728000000000002
MZ22503048	0.16410999999999998
MZ22503049	0.08591
MZ22503050	0.14926
MZ22503055	0.0678
MZ22503056	0.14927
MZ22503057	0.02985
MZ22503058	0.09452999999999999
MZ22503059	0.0688
MZ22503065	0.07653
MZ22503066	0.0267
MZ22503069	0.15663
MZ22503070	0.24846
MZ22503073	0.0721
MZ22503074	0.0798
MZ22503075	0.13302
MZ22503077	0.07869
MZ22503081	0.12755
MZ22503082	0.1166
MZ22503083	0.21548
MZ22503085	0.11316
MZ22503091	0.07915
MZ22503095	0.10761
MZ22503098	0.052160000000000005
MZ22503099	0.10543
MZ22503100	0.11900999999999999
MZ22503102	0.09112999999999999
MZ22503103	0.09018999999999999
MZ22503105	0.11755
MZ22503106	0.03373
MZ22503107	0.10627
MZ22503109	0.0547
MZ22503113	0.20481999999999997
MZ22503116	0.0572
MZ22503119	0.0
MZ22503121	0.03678
MZ22503122	0.12930999999999998
MZ22503123	0.12145999999999998
MZ22503124	0.041839999999999995
MZ22503126	0.1178
MZ22503127	0.0137
MZ22503128	0.03514
MZ22503134	0.09934
MZ22503135	0.05995
MZ22503138	0.034319999999999996
MZ22503140	0.12270999999999999
MZ22503141	0.07802
MZ22503145	0.07299
MZ22503148	0.17377
MZ22503151	0.11375
MZ22503154	0.07587999999999999
MZ22503160	0.02291
MZ22503161	0.16255
MZ22503163	0.18359
MZ22503164	0.08528
MZ22503165	0.059539999999999996
MZ22503166	0.12093
MZ22503167	0.02968
MZ22503168	0.00604
MZ22503169	0.05309
MZ22503174	0.13982
MZ22503175	0.15908
MZ22503178	0.17371
MZ22503181	0.0777
MZ22503182	0.09245
MZ22503183	0.03402
MZ22503186	0.08609
MZ22503188	0.14903
MZ22503189	0.03375
MZ22503190	0.19180999999999998
MZ22503192	0.01811
MZ22503199	0.049960000000000004
MZ22503202	0.12340999999999999
MZ22503203	0.04448
MZ22503205	0.05935
MZ22503206	0.051629999999999995
MZ22503208	0.02925
MZ22503209	0.09573
MZ22503214	0.048780000000000004
MZ22503215	0.1191
MZ22503217	0.053939999999999995
MZ22503218	0.08398
MZ22503219	0.0963
MZ22503224	0.11994
MZ22503225	0.037160000000000006
MZ22503226	0.00132
MZ22503229	0.07318999999999999
MZ22503230	0.13072999999999999
MZ22503235	0.14023
MZ22503236	0.09378
MZ22503238	0.12921
MZ22503239	0.26165
MZ22503240	0.06848
MZ22503241	0.05235
MZ22503244	0.07833
MZ22503247	0.04641
MZ22503249	0.09769
MZ22503251	0.10132000000000001
MZ22503252	0.01187
MZ22503255	0.026810000000000004
MZ22503256	0.1025
MZ22503257	0.01431
MZ22503258	0.20894000000000001
MZ22503259	0.022609999999999998
MZ22503261	0.020419999999999997
MZ22503263	0.09383
MZ22503266	0.00952
MZ22503268	0.10472000000000001
MZ22503271	0.15688
MZ22503273	0.11445999999999999
MZ22503276	0.23071
MZ22503279	0.020309999999999998
MZ22503280	0.11537
MZ22503281	0.045219999999999996
MZ22503282	0.01965
MZ22503283	0.0628
MZ22503285	0.04886
MZ22503287	0.09733
MZ22503290	0.08598
MZ22503292	0.11135999999999999
MZ22503295	0.08233
MZ22503296	0.08151
MZ22503298	0.027489999999999997
MZ22503302	0.03675
MZ22503303	0.0111
MZ22503306	0.06352000000000001
MZ22503309	0.12713
MZ22503310	0.14055
MZ22503313	0.09666
MZ22503315	0.02143
MZ22503318	0.04145
MZ22503320	0.16563
MZ22503321	0.05736
MZ22503322	0.016890000000000002
MZ22503324	0.22908
MZ22503327	0.11197
MZ22503329	0.20978000000000002
MZ22503330	0.048139999999999995
MZ22503331	0.02159
MZ22503332	0.10904000000000001
MZ22503337	0.03306
MZ22503339	0.03614
MZ22503340	0.02259
MZ22503343	0.15574000000000002
MZ22503346	0.07855
MZ22503348	0.00949
MZ22503350	0.08094
MZ22503351	0.13180999999999998
MZ22503352	0.09634
MZ22503353	0.10347
MZ22503354	0.19303
MZ22503358	0.18738
MZ22503367	0.30018
MZ22503368	0.05025
MZ22503369	0.24731999999999998
MZ22503370	0.12019
MZ22503373	0.16522
MZ22503376	0.15357
MZ22503377	0.10072
MZ22503378	0.02185
MZ22503383	0.15304
MZ22503384	0.053810000000000004
MZ22503387	0.04289
MZ22503388	0.06096
MZ22503389	0.15542
MZ22503390	0.06031
MZ22503391	0.11637
MZ22503392	0.09405
MZ22503393	0.06257
MZ22503395	0.03814
MZ22503399	0.06302
MZ22503402	0.12435999999999998
MZ22503403	0.12986
MZ22503407	0.06817000000000001
MZ22503410	0.17147
MZ22503416	0.12764
MZ22503417	0.07302
MZ22503418	0.04965
MZ22503420	0.16137
MZ22503426	0.04438
MZ22503427	0.13777999999999999
MZ22503428	0.07417
MZ22503429	0.11765999999999999
MZ22503430	0.03021
MZ22503438	0.09215
MZ22503441	0.09681000000000001
MZ22503443	0.14337
MZ22503446	0.07432000000000001
MZ22503447	0.18317999999999998
MZ22503452	0.06412999999999999
MZ22503454	0.05432000000000001
MZ22503457	0.043460000000000006
MZ22503458	0.12397999999999999
MZ22503459	0.04862
MZ22503461	0.15295999999999998
MZ22503463	0.09725
MZ22503464	0.06091
MZ22503465	0.03927
MZ22503466	0.0
MZ22503468	0.04505
MZ22503472	0.11345999999999999
MZ22503474	0.19455999999999998
MZ22503475	0.1064
MZ22503479	0.28355
MZ22503482	0.20288
MZ22503484	0.18603
MZ22503488	0.06799
MZ22503489	0.06252
MZ22503492	0.17953
MZ22503499	0.03515
MZ22503502	0.042210000000000004
MZ22503505	0.47389
MZ22503507	0.06667999999999999
MZ22503510	0.01904
MZ22503513	0.029539999999999997
MZ22503514	0.13893
MZ22503520	0.11410999999999999
MZ22503523	0.37082
MZ22503526	0.12161
MZ22503529	0.06944
MZ22503531	0.0358
MZ22503533	0.04142
MZ22503537	0.2363
MZ22503538	0.07808
MZ22503541	0.04149
MZ22503546	0.08528999999999999
MZ22503550	0.0356
MZ22503552	0.14461
MZ22503553	0.08945
MZ22503555	0.045
MZ22503559	0.03741
MZ22503560	0.08266
MZ22503561	0.07965
MZ22503562	0.19680999999999998
MZ22503563	0.05301
MZ22503566	0.02938
MZ22503567	0.11150999999999998
MZ22503568	0.06348999999999999
MZ22503572	0.025580000000000002
MZ22503574	0.01621
MZ22503575	0.11924000000000001
MZ22503579	0.11377000000000001
MZ22503582	0.12459
MZ22503584	0.02324
MZ22503585	0.08292999999999999
MZ22503587	0.19588
MZ22503592	0.11087999999999999
MZ22503593	0.11264
MZ22503597	0.03968
MZ22503598	0.09333
MZ22503601	0.017269999999999997
MZ22503602	0.10244
MZ22503603	0.12287000000000001
MZ22503604	0.041010000000000005
MZ22503606	0.14704
MZ22503610	0.0554
MZ22503611	0.25122
MZ22503614	0.035710000000000006
MZ22503617	0.11267
MZ22503618	0.07405
MZ22503619	0.18114
MZ22503623	0.09775
MZ22503624	0.06842999999999999
MZ22503628	0.02235
MZ22503635	0.014530000000000001
MZ22503637	0.21965
MZ22503638	0.11439
MZ22503641	0.04065
MZ22503642	0.056179999999999994
MZ22503645	0.1028
MZ22503648	0.07429
MZ22503652	0.20002
MZ22503653	0.05038
MZ22503654	0.10263
MZ22503660	0.054360000000000006
MZ22503664	0.02273
MZ22503665	0.11572
MZ22503668	0.05301
MZ22503669	0.15095999999999998
MZ22503670	0.052660000000000005
MZ22503671	0.01888
MZ22503675	0.11800000000000001
MZ22503676	0.02302
MZ22503677	0.07482
MZ22503680	0.14759
MZ22503682	0.0121
MZ22503686	0.10479000000000001
MZ22503689	0.13130999999999998
MZ22503690	0.05959
MZ22503693	0.04965
MZ22503695	0.07132000000000001
MZ22503696	0.0389
MZ22503698	0.15527
MZ22503699	0.10547000000000001
MZ22503701	0.11074
MZ22503703	0.04395
MZ22503706	0.07409
MZ22503707	0.14917
MZ22503709	0.10665999999999999
MZ22503710	0.01067
MZ22503712	0.04824
MZ22503713	0.04188
MZ22503716	0.23863
MZ22503718	0.14502
MZ22503720	0.00798
MZ22503721	0.06001
MZ22503723	0.12292
MZ22503725	0.08517999999999999
MZ22503726	0.05064
MZ22503728	0.039810000000000005
MZ22503729	0.08619
MZ22503731	0.07894
MZ22503732	0.07647999999999999
MZ22503740	0.0297
MZ22503741	0.06331
MZ22503742	0.04239
MZ22503743	0.10872000000000001
MZ22503748	0.09689
MZ22503749	0.16913
MZ22503751	0.04057
MZ22503753	0.08122
MZ22503755	0.04635
MZ22503756	0.07247
MZ22503757	0.08913
MZ22503758	0.19430999999999998
MZ22503759	0.20744
MZ22503760	0.038810000000000004
MZ22503762	0.14872
MZ22503763	0.05604
MZ22503764	0.13509000000000002
MZ22503767	0.27149
MZ22503768	0.23023000000000002
MZ22503770	0.39736
MZ22503773	0.02511
MZ22503775	0.08988
MZ22503776	0.25272
MZ22503778	0.27794
MZ22503779	0.04994
MZ22503782	0.07931
MZ22503783	0.044489999999999995
MZ22503785	0.03081
MZ22503787	0.056839999999999995
MZ22503789	0.04551
MZ22503791	0.04055
MZ22503792	0.09676
MZ22503797	0.10363
MZ22503798	0.12533
MZ22503799	0.07412
MZ22503803	0.038939999999999995
MZ22503805	0.06268
MZ22503809	0.33838
MZ22503813	0.07094
MZ22503814	0.04367
MZ22503815	0.09756000000000001
MZ22503816	0.20462
MZ22503818	0.07537
MZ22503820	0.13044
MZ22503822	0.049960000000000004
MZ22503825	0.03244
MZ22503826	0.13731
MZ22503829	0.05326
MZ22503832	0.01732
MZ22503833	0.13709000000000002
MZ22503836	0.02295
MZ22503839	0.062060000000000004
MZ22503840	0.00349
MZ22503842	0.03657
MZ22503843	0.0205
MZ22503845	0.05371
MZ22503848	0.05495
MZ22503849	0.08242000000000001
MZ22503850	0.10032
MZ22503852	0.04374
MZ22503853	0.11155999999999999
MZ22503854	0.010740000000000001
MZ22503855	0.25965
MZ22503858	0.12134
MZ22503860	0.029660000000000002
MZ22503861	0.04324
MZ22503864	0.10887999999999999
MZ22503867	0.32965
MZ22503868	0.03366
MZ22503869	0.04129
MZ22503871	0.026619999999999998
MZ22503873	0.10339000000000001
MZ22503877	0.08362
MZ22503880	0.06757
MZ22503881	0.14149
MZ22503882	0.03982
MZ22503883	0.14684
MZ22503884	0.12205
MZ22503885	0.11202000000000001
MZ22503886	0.08711
MZ22503888	0.17101
MZ22503894	0.06115
MZ22503895	0.14489000000000002
MZ22503896	0.05786
MZ22503897	0.07867
MZ22503900	0.11514
MZ22503901	0.04419
MZ22503905	0.07328
MZ22503906	0.10869000000000001
MZ22503908	0.20349
MZ22503910	0.05666
MZ22503915	0.12069
MZ22503918	0.11268
MZ22503920	0.045239999999999995
MZ22503921	0.07628
MZ22503922	0.04145
MZ22503923	0.11323
MZ22503925	0.07318
MZ22503927	0.2145
MZ22503928	0.06311
MZ22503929	0.094
MZ22503934	0.02375
MZ22503935	0.056139999999999995
MZ22503940	0.035339999999999996
MZ22503943	0.15069000000000002
MZ22503946	0.07195
MZ22503949	0.01248
MZ22503957	0.09146
MZ22503958	0.13299
MZ22503959	0.034339999999999996
MZ22503960	0.059539999999999996
MZ22503961	0.11155999999999999
MZ22503962	0.10051
MZ22503963	0.12063
MZ22503965	0.09886
MZ22503966	0.14803
MZ22503967	0.055260000000000004
MZ22503970	0.16062
MZ22503972	0.030610000000000002
MZ22503977	0.15414
MZ22503984	0.09047000000000001
MZ22503985	0.02487
MZ22503987	0.14485
MZ22503989	0.03833
MZ22503993	0.12771
MZ22503998	0.09891
MZ22504001	0.0233
MZ22504003	0.11191
MZ22504006	0.06094
MZ22504008	0.14806
MZ22504009	0.02119
MZ22504013	0.16972
MZ22504014	0.034
MZ22504016	0.0725
MZ22504018	0.04577
MZ22504019	0.07226
MZ22504022	0.02129
MZ22504023	0.05168
MZ22504025	0.08611
MZ22504026	0.13202
MZ22504030	0.02483
MZ22504032	0.16329000000000002
MZ22504035	0.1344
MZ22504040	0.21274
MZ22504043	0.027610000000000003
MZ22504048	0.07413
MZ22504049	0.15925999999999998
MZ22504051	0.13305
MZ22504052	0.06665
MZ22504053	0.1942
MZ22504055	0.0424
MZ22504057	0.02961
MZ22504058	0.02648
MZ22504061	0.15299000000000001
MZ22504062	0.009559999999999999
MZ22504063	0.12538
MZ22504066	0.07981
MZ22504067	0.13921
MZ22504070	0.020319999999999998
MZ22504075	0.29877
MZ22504077	0.07968
MZ22504078	0.11399000000000001
MZ22504079	0.16605999999999999
MZ22504080	0.05395
MZ22504081	0.0703
MZ22504084	0.06051
MZ22504085	0.23262
MZ22504087	0.056139999999999995
MZ22504089	0.10762000000000001
MZ22504095	0.09278
MZ22504097	0.10203999999999999
MZ22504099	0.04431
MZ22504100	0.01715
MZ22504101	0.013040000000000001
MZ22504104	0.12614
MZ22504105	0.06456
MZ22504106	0.14933
MZ22504108	0.11282
MZ22504112	0.07647000000000001
MZ22504114	0.12057999999999999
MZ22504115	0.07977999999999999
MZ22504118	0.06638
MZ22504121	0.25551999999999997
MZ22504122	0.06813
MZ22504125	0.06742000000000001
MZ22504127	0.10234
MZ22504128	0.26097
MZ22504134	0.15154
MZ22504137	0.05063
MZ22504138	0.08417000000000001
MZ22504139	0.13227
MZ22504144	0.0458
MZ22504145	0.06543
MZ22504147	0.05293
MZ22504148	0.0994
MZ22504149	0.0738
MZ22504153	0.026619999999999998
MZ22504154	0.05142000000000001
MZ22504158	0.09656
MZ22504163	0.07534
MZ22504165	0.11008
MZ22504166	0.06752000000000001
MZ22504168	0.04782
MZ22504169	0.13485999999999998
MZ22504174	0.0192
MZ22504175	0.08897000000000001
MZ22504176	0.14729
MZ22504177	0.03998
MZ22504178	0.15763
MZ22504180	0.07052
MZ22504181	0.05365
MZ22504182	0.17773
MZ22504183	0.1166
MZ22504184	0.10339000000000001
MZ22504185	0.1358
MZ22504186	0.08826
MZ22504191	0.15003
MZ22504192	0.08062000000000001
MZ22504193	0.06971000000000001
MZ22504201	0.01651
MZ22504203	0.03658
MZ22504204	0.08492999999999999
MZ22504205	0.30184
MZ22504206	0.0
MZ22504207	0.0533
MZ22504212	0.11890999999999999
MZ22504214	0.054810000000000005
MZ22504215	0.030080000000000003
MZ22504216	0.09557
MZ22504218	0.08213999999999999
MZ22504220	0.0145
MZ22504221	0.09569
MZ22504223	0.05483
MZ22504224	0.08598
